"full_name","chamber","party","state","bin","govTrack_desc","govTrack_ideology","proPub_votesAgainstParty","user_id","screen_name","location","description","statuses_count","followers_count","friends_count","favourites_count","n_obs_timeline","n_obs_origContent","n_obs_textOnly","earliest_status","latest_status","median_favCount_OC","mean_favCount_OC","median_favCount_text","mean_favCount_text"
"Erik Paulsen","House","R","Minn.",35," moderate Republican leader",0.729346639756,"9.2%","x17513304","RepErikPaulsen","Minnesota's 3rd Congressional","Proudly serving the people of Minnesota's Third Congressional District",5082,19333,3153,51,3225,2418,515,"2013-05-07 15:19:33","2018-02-22 20:10:17",2,8.0893300248139,3,10.6330097087379
"Cory Gardner","Senate","R"," Colo.",35," rank-and-file Republican",0.729930181673,"3.3%","235217558","SenCoryGardner","Colorado","Proudly serving the state of Colorado in the United States Senate. This is my official Senate Twitter account.",3849,92234,289,15,3239,2598,716,"2013-06-11 13:01:38","2018-02-23 15:47:50",3,24.4207082371055,2,44.5474860335196
"Michael R. Turner","House","R","Ohio",35," rank-and-file Republican",0.731240209127,"8.4%","x51228911","RepMikeTurner","Washington, DC and Dayton, OH","I proudly represent the Tenth District of Ohio. Montgomery County, Greene County and Fayette County. #OH10",2374,18575,947,86,2366,1680,363,"2011-05-27 16:04:37","2018-02-19 19:48:31",1,5.17738095238095,0,3.46831955922865
"Bill Shuster","House","R","Pa.",36," rank-and-file Republican",0.731258046577,"4.0%","x22527499","RepBillShuster","Hollidaysburg, PA","Proudly representing the people of PA's 9th district. Member of Congress, Chairman of @transport, and member of @hascrepublicans.",3316,20119,1096,11,3208,2692,1462,"2009-05-21 13:47:07","2018-02-20 17:01:23",0,4.40156017830609,0,1.21819425444596
"Patrick J. Toomey","Senate","R"," Pa.",36," rank-and-file Republican",0.731646524694,"3.7%","221162525","SenToomey","","Official Twitter account for Pat Toomey. Husband. Father. U.S. Senator for Pennsylvania.",4218,109652,1072,229,3200,2763,725,"2012-10-17 19:54:08","2018-02-22 16:25:16",4,28.0318494390156,5,27.5406896551724
"Trent Kelly","House","R","Miss.",36," moderate Republican follower",0.732354396726,"2.8%","x3317799825","RepTrentKelly","","Proudly serving Mississippi's First Congressional District in the U.S. House of Representatives",866,6638,2453,50,865,742,54,"2015-07-04 13:23:19","2018-02-22 22:40:56",6,10.0148247978437,6.5,21.6851851851852
"John Moolenaar","House","R","Mich.",36," moderate Republican follower",0.732498160117,"4.9%","x2696643955","RepMoolenaar","","Representing Michigan's Fourth Congressional District. This is the Twitter page of the official House office.",734,7085,347,227,733,363,38,"2015-01-06 19:28:58","2018-02-13 17:46:16",1,2.81542699724518,1,3.18421052631579
"Steve Scalise","House","R","La.",36," rank-and-file Republican",0.73273789215,"1.3%","x1209417007","SteveScalise","Jefferson, LA","Serving as House Majority Whip and representing LA-01. Follow me on Facebook: http://t.co/mIQZ2Jh9Gt and Instagram: http://t.co/5wuWc45xvq",7695,252150,1727,529,3228,1884,175,"2016-02-08 17:32:41","2018-02-23 03:45:22",19,500.643842887473,40,1178.88
"John McCain","Senate","R"," Ariz.",36," rank-and-file Republican",0.734263817303,"7.8%","19394188","SenJohnMcCain","Phoenix, AZ / Washington, DC","U.S. Senator John McCain (R-AZ), Chairman of Senate Armed Services Committee",14140,3137311,380,93,3202,2665,163,"2016-04-12 22:27:55","2018-02-21 15:41:11",195,2005.44465290807,659,9003.54601226994
"Trey Gowdy","House","R","S.C.",36," rank-and-file Republican",0.734958952609,"1.8%","x237348797","TGowdySC","Spartanburg, SC","Husband, father, former prosecutor, South Carolinian for life.",1852,793436,406,0,1851,1377,636,"2011-01-26 20:40:00","2018-02-18 14:46:33",1,669.161220043573,0,729.275157232704
"Thomas Massie","House","R","Ky.",36," rank-and-file Republican",0.736025672433,"18.0%","x975200486","RepThomasMassie","","U.S. Representative for Kentucky's 4th District, MIT '93 SB, '96 SM",2565,40983,652,2809,2554,1277,426,"2012-12-04 21:14:45","2018-02-23 01:26:56",9,127.01487862177,10,147.223004694836
"Ben Sasse","Senate","R"," Neb.",36," moderate Republican follower",0.736296212895,"5.3%","2962923040","SenSasse","","The press office account of U.S. Sen. Sasse. His (less political/hopefully more interesting) personal account is @ BenSasse.",851,98954,1,0,851,781,91,"2015-01-07 15:12:59","2018-02-22 14:19:03",16,174.745198463508,6,45.9230769230769
"Adrian Smith","House","R","Neb.",36," rank-and-file Republican",0.736552583499,"2.7%","x296245061","RepAdrianSmith","Gering, NE / Washington, DC","Proudly serving the 3rd District of Nebraska in the U.S. House of Representatives",2938,9715,275,11,2935,2355,234,"2012-01-23 15:17:43","2018-02-22 21:18:00",1,5.45690021231422,2,4.59401709401709
"Patrick T. McHenry","House","R","N.C.",37," rank-and-file Republican",0.740178773336,"1.4%","x27676828","PatrickMcHenry","Denver, NC","I represent the citizens of North Carolina’s 10th District in the United States Congress.",4387,23048,3812,68,3210,2074,443,"2012-04-23 15:26:10","2018-02-22 21:30:00",2,5.34233365477338,2,5.12189616252822
"Mark Walker","House","R","N.C.",37," rank-and-file Republican",0.740836091695,"3.5%","x2966205003","RepMarkWalker","","Member of U.S. Congress & Chairman of the @RepublicanStudy Committee. Former Pastor gratefully representing the 6th District of North Carolina.",2887,9378,1417,2823,2882,1525,321,"2015-01-07 18:55:11","2018-02-23 00:41:28",5,19.575737704918,4,13.1993769470405
"David Young","House","R","Iowa",37," rank-and-file Republican",0.741868926757,"3.9%","x314205957","RepDavidYoung","Van Meter, Iowa","Official account of U.S. Congressman David Young, proudly representing all the people in Iowa's 3rd Congressional District. #IA03",4251,9848,766,322,3230,2679,150,"2015-08-19 20:37:09","2018-02-22 22:40:06",2,4.51287793952967,1.5,6.05333333333333
"Jeff Fortenberry","House","R","Neb.",37," rank-and-file Republican",0.743445276902,"6.7%","x18805303","JeffFortenberry","Lincoln, NE / Washington, D.C.","U.S. Representative for the First Congressional District of Nebraska",2903,18075,2226,273,2900,2541,1247,"2009-01-30 16:02:29","2018-02-22 22:00:55",2,10.1298701298701,0,15.6880513231756
"Tom Marino","House","R","Pa.",37," rank-and-file Republican",0.743690900857,"4.8%","x240363117","RepTomMarino","Pennsylvania","Proud to serve citizens of PA-10. Member on @HouseForeign @HouseHomeland @HouseJudiciary & Vice President of @NATO Parliamentary Assembly",2895,20970,934,413,2893,2373,1096,"2011-01-19 19:15:17","2017-12-12 22:29:25",1,5.04677623261694,0,4.51277372262774
"French Hill","House","R","Ark.",37," moderate Republican follower",0.745002591801,"4.7%","x2953974395","RepFrenchHill","Washington, DC","Official account for Rep French Hill. Ninth generation Arkansan and Little Rock businessman proudly representing Arkansas's Second Congressional District. #AR2",1592,10985,693,301,1592,1289,263,"2015-01-06 19:37:20","2018-02-22 20:03:34",3,7.42746314972847,4,9.85171102661597
"John Shimkus","House","R","Ill.",37," rank-and-file Republican",0.745624353817,"4.0%","x15600527","RepShimkus","Illinois, USA","I represent the 15th Congressional District of Illinois and Chair the @HouseCommerce Environment Subcommittee.",10320,27539,1113,192,3240,1930,1264,"2014-12-08 12:36:17","2018-02-22 14:35:15",4,8.43782383419689,5,6.09651898734177
"Bill Cassidy","Senate","R"," La.",37," rank-and-file Republican",0.746817161137,"1.7%","55677432","BillCassidy","Baton Rouge, LA","U.S. Senator for Louisiana",4975,36439,1207,86,3237,2398,745,"2014-02-01 23:08:25","2018-02-21 20:07:18",6,29.1305254378649,6,66.8120805369127
"Paul Cook","House","R","Calif.",37," rank-and-file Republican",0.748642790648,"4.9%","x1074412920","RepPaulCook","Apple Valley, California","Twenty-six year retired @USMC Colonel serving as a United States Congressman from California's 8th Congressional District. Join the conversation #CA08 #Semperfi",1526,11813,1159,93,1523,1085,313,"2013-01-14 23:50:59","2018-02-21 20:31:42",1,3.13179723502304,1,3.4888178913738
"Charles E. Grassley","Senate","R"," Iowa",37," moderate Republican leader",0.749493437162,"2.5%","10615232","ChuckGrassley","Iowa","U.S. Senator. Family farmer. Lifetime resident of New Hartford, IA. Also follow @GrassleyPress for news and information.",6406,199057,14062,1,3210,3162,1254,"2014-09-15 13:30:59","2018-02-23 20:23:50",11,158.844718532574,19.5,367.650717703349
"John Hoeven","Senate","R"," N.D.",38," rank-and-file Republican",0.749571932278,"0.6%","382791093","SenJohnHoeven","North Dakota","Official account of U.S. Senator John Hoeven of North Dakota. https://t.co/ViVEXcWlhM",2439,56733,611,425,2448,2241,365,"2012-09-17 19:56:59","2018-02-22 20:42:24",4,8.82329317269076,5,14.6739726027397
"Peter Roskam","House","R","Ill.",38," moderate Republican leader",0.753687537404,"6.8%","x20015903","PeterRoskam","Wheaton, IL","Husband, father, and U.S. Representative for the 6th District of Illinois. I serve as @WaysandMeansGOP Health Subcommittee Chairman in the 115th Congress.",6911,26530,4543,619,3228,1998,512,"2014-11-10 20:31:36","2018-02-22 21:32:03",3,6.85285285285285,3,10.12109375
"Susan Brooks","House","R","Ind.",38," rank-and-file Republican",0.756802987842,"3.4%","x1074101017","SusanWBrooks","","Serving the good people of Indiana’s 5th District in Congress. Facebook: https://t.co/GSC0yQ0KXW Instagram & Snapchat: @susanwbrooks",4873,16858,1083,874,3238,1658,342,"2016-05-25 22:28:23","2018-02-22 21:46:26",5,9.85946924004825,5,11.3479532163743
"Tom Rooney","House","R","Fla.",38," rank-and-file Republican",0.757452087021,"4.2%","x23970171","TomRooney","Florida","Proudly represent Florida's 17th District in the U.S. House of Representatives. Husband & father of 3 sons. RT ≠ endorsement.",2825,21139,3878,43,2820,2380,1085,"2009-03-12 16:40:48","2018-02-21 18:27:15",0,1.02563025210084,0,1.01751152073733
"Joe L. Barton","House","R","Texas",38," rank-and-file Republican",0.757760363651,"4.7%","x19929362","RepJoeBarton","Ennis, TX","I work for the people of the 6th District of Texas and am honored to represent them in Washington.",2079,28044,333,54,2078,1593,521,"2009-02-02 20:31:18","2017-11-15 14:06:00",0,1.73446327683616,0,1.07101727447217
"Rand Paul","Senate","R"," Ky.",38," rank-and-file Republican",0.758338023265,"16.1%","216881337","RandPaul","Bowling Green, KY","U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",11934,2096444,475,803,3230,1575,329,"2016-01-24 12:26:46","2018-02-22 19:09:58",623,2146.77333333333,1314,4829.50151975684
"Rod Blum","House","R","Iowa",38," moderate Republican follower",0.758366277433,"10.1%","x2965083477","RepRodBlum","Northeast Iowa","Official Account Of Iowa's 1st District Congressman Rod Blum. Member of @GOPoversight & @HouseSmallBiz #IA01. https://t.co/UGNts1QJPN",2173,10085,2280,267,2162,1454,98,"2015-01-06 23:54:30","2018-02-22 21:36:20",5,11.904401650619,7,53.1020408163265
"Duncan D. Hunter","House","R","Calif.",38," rank-and-file Republican",0.758896682231,"4.6%","x1305596696","Rep_Hunter","","Representing California’s 50th District",395,14119,236,9,392,233,56,"2013-05-10 20:40:51","2018-02-22 15:22:23",6,21.8154506437768,12.5,34.1785714285714
"Morgan Griffith","House","R","Va.",38," moderate Republican leader",0.759851605079,"6.7%","x234057152","RepMGriffith","9th District of Virginia","Congressman Griffith represents the 9th District of Virginia in the U.S. House of Representatives.",1097,23190,412,8,1096,933,305,"2011-01-04 19:35:22","2018-02-22 20:23:22",0,1.77599142550911,0,0.4
"Raul Labrador","House","R","Idaho",38," rank-and-file Republican",0.761002806243,"5.9%","x246341769","Raul_Labrador","Eagle, Idaho","Proudly serving Idaho's beautiful 1st Congressional District.",2092,21667,665,52,2090,1711,332,"2011-02-02 17:30:43","2018-02-21 15:43:00",1,10.3985973115137,0,19.0813253012048
"Daniel Webster","House","R","Fla.",39," moderate Republican follower",0.764634419212,"3.1%","x281540744","RepWebster","Central Florida","A family man and small-business owner who is dedicated to serving the citizens of Central Florida with honor and integrity.",3146,18938,284,73,3142,2838,510,"2011-04-13 13:57:05","2018-02-22 22:04:44",0,2.64411557434813,0,3.55882352941176
"Martha Roby","House","R","Ala.",39," rank-and-file Republican",0.764887640491,"2.8%","x224294785","RepMarthaRoby","","Congressional Twitter account for U.S. Representative Martha Roby (R-AL)",7544,28689,2206,416,3234,2338,590,"2014-06-04 20:27:59","2018-02-22 21:38:19",4,19.33875106929,3,8.85932203389831
"Sean Duffy","House","R","Wis.",39," rank-and-file Republican",0.765215495005,"6.0%","x234022257","RepSeanDuffy","","Devoted husband of one, proud father of eight, and the Representative for Wisconsin's Seventh District. Also at https://t.co/Y7pV5IPxzR. #GoPackGo",5316,31974,2755,1471,3238,1858,329,"2014-11-18 00:03:31","2018-02-22 20:22:20",11,35.7981700753498,12,78.2401215805471
"David Valadao","House","R","Calif.",39," rank-and-file Republican",0.767441141881,"8.5%","x1128514404","RepDavidValadao","Hanford, California","Proudly Representing California's 21st Congressional District.",934,13788,407,223,933,760,98,"2013-02-07 21:39:15","2018-02-20 18:42:44",6,10.3526315789474,6,13.7857142857143
"Mike Coffman","House","R","Colo.",39," rank-and-file Republican",0.767539021418,"7.2%","x19407835","RepMikeCoffman","Colorado's 6th District","Proudly representing Colorado's Sixth Congressional District | @USMC Combat Vet | FB: RepMikeCoffman | RTs/follow ≠ endorsement",3156,34997,1763,556,3150,2485,1478,"2009-01-23 21:42:48","2018-02-22 20:15:53",0,20.4040241448692,0,14.9512855209743
"George Holding","House","R","N.C.",39," rank-and-file Republican",0.768028760822,"6.0%","x1058460818","RepHolding","","Official Twitter account for Congressman George Holding, representing North Carolina's 2nd Congressional District.",683,12286,251,19,683,602,124,"2013-01-03 22:59:21","2018-02-21 15:46:46",1,2.58139534883721,1,3.75806451612903
"Jerry Moran","Senate","R"," Kan.",39," rank-and-file Republican",0.768436535749,"3.2%","18632666","JerryMoran","Kansas","Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.",4314,73720,3036,394,3201,2430,516,"2012-07-19 20:23:44","2018-02-23 20:25:29",3,19.101646090535,3,43.0426356589147
"Johnny Isakson","Senate","R"," Ga.",39," rank-and-file Republican",0.77031496323,"1.6%","78403308","SenatorIsakson","GA & DC","U.S. Senator Johnny Isakson, R-Ga. | Committees: Veterans' Affairs, Chairman; Ethics, Chairman; Foreign Relations; HELP; Finance.
Keep comments family friendly.",4293,53209,444,644,3196,2536,549,"2015-03-23 21:21:27","2018-02-23 21:41:39",10,27.1529968454259,10,53.6867030965392
"Robert B. Aderholt","House","R","Ala.",39," moderate Republican follower",0.770332950248,"3.5%","x76452765","Robert_Aderholt","Haleyville, AL","Proudly serving the 4th Congressional District of Alabama in Congress",1383,19621,117,140,1382,1222,675,"2009-09-22 21:19:09","2018-02-21 13:29:42",0,7.21112929623568,0,6.66074074074074
"Kevin Brady","House","R","Texas",39," moderate Republican leader",0.77049938376,"2.0%","x19926675","RepKevinBrady","The Woodlands, Texas","Dad. Husband. @WaysandMeansGOP Chairman. Loves: Baseball, Texas, tax reform.",11079,35231,715,2830,3239,1226,178,"2015-07-06 15:10:33","2018-02-22 14:31:35",5,48.6305057096248,4.5,52.7247191011236
"Thom Tillis","Senate","R"," N.C.",40," moderate Republican follower",0.771317347445,"0.6%","2964174789","SenThomTillis","Washington, D.C.","Official Twitter account of North Carolina U.S. Senator Thom Tillis.",3134,49439,4602,859,3142,1692,381,"2015-01-06 21:02:54","2018-02-22 21:05:04",11,54.4072104018913,11,114.779527559055
"Dan Newhouse","House","R","Wash.",40," rank-and-file Republican",0.774291591286,"4.0%","x2930635215","RepNewhouse","","Proud to represent Washington's 4th District in the U.S. Congress",1101,8565,1624,486,1101,647,68,"2015-01-06 22:00:26","2018-02-23 02:19:32",3,6.42658423493045,5,8.66176470588235
"Tom Rice","House","R","S.C.",40," rank-and-file Republican",0.775068562598,"5.4%","x1058345042","RepTomRice","","Former CPA and tax lawyer. Proudly representing South Carolina's 7th Congressional District. Find me on FB at https://t.co/1YXogZ4l3N.",1114,13869,404,13,1113,857,204,"2013-01-04 00:11:40","2018-02-22 17:22:50",2,17.2473745624271,2,55.7549019607843
"Frank D. Lucas","House","R","Okla.",40," moderate Republican follower",0.77586147492,"3.6%","x242772524","RepFrankLucas","","Fifth generation Oklahoman proudly representing the Third Congressional District of Oklahoma.",651,11546,241,6,651,604,108,"2013-03-12 20:12:31","2018-01-26 17:03:28",1,2.93046357615894,0,1.05555555555556
