"govTrack_id","full_name","chamber","party","state","bin","govTrack_desc","govTrack_ideology","proPub_votesAgainstParty","user_id","name","screen_name","location","description","statuses_count","followers_count","friends_count","favourites_count","verified","account_created_at","profile_expanded_url","profile_image_url"
"x412475","Kristi Noem","House","R","S.D.",44," moderate Republican leader",0.823546953478,"4.2%","x235251868","Rep. Kristi Noem","RepKristiNoem","","I'm South Dakota's lone Member of the U.S. House of Representatives. I live in Castlewood, SD with my husband Bryon and three kids Kassidy, Kennedy & Booker.",4802,26973,347,147,TRUE,"2011-01-07 18:44:34","http://noem.house.gov","http://pbs.twimg.com/profile_images/705421289129910272/QNRcgUdV_normal.jpg"
"x412605","David A. Brat","House","R","Va.",44," rank-and-file Republican",0.823749328201,"4.5%","x2560169238","Rep. Dave Brat","RepDaveBrat","Washington, DC","Proudly serving Virginia's Seventh Congressional District #VA07. I sit on the House Committees on @HouseBudgetGOP, @EdWorkforce, and the @HouseSmallBiz",1468,13155,794,83,TRUE,"2014-06-11 00:22:04","http://brat.house.gov","http://pbs.twimg.com/profile_images/915220334986612736/HX-Iksv4_normal.jpg"
"x412280","Gregg Harper","House","R","Miss.",44," moderate Republican leader",0.82692585931,"2.9%","x23712174","Gregg Harper","GreggHarper","Pearl, Mississippi","Devoted husband. Loving father. Principled conservative.",3175,25777,458,627,TRUE,"2009-03-11 03:02:52","http://www.harper.house.gov","http://pbs.twimg.com/profile_images/562659333029130242/RHnhESLg_normal.jpeg"
"x412427","Larry Bucshon","House","R","Ind.",44," rank-and-file Republican",0.827355902222,"5.6%","x234812598","Larry Bucshon, MD","RepLarryBucshon","Indiana's 8th District  ","Congressman representing Hoosiers from #IN08. Doctor. Member of @HouseCommerce. https://t.co/4eq38gWLlg",4953,17620,1979,692,TRUE,"2011-01-06 16:45:56","http://bucshon.house.gov","http://pbs.twimg.com/profile_images/3781635770/569620c6e7f294f1f1fed50b41b3ab77_normal.jpeg"
"x412255","Robert J. Wittman","House","R","Va.",44," rank-and-file Republican",0.827580370344,"5.0%","x15356407","Rep. Rob Wittman","RobWittman","Montross, VA","proud husband, father, grandfather; humble Rep. of VA's 1st District; Seapower and Projection Forces Subcommittee Chair; advocate of sportsman-led conservation",4888,25704,6829,213,TRUE,"2008-07-08 18:25:49","http://wittman.house.gov","http://pbs.twimg.com/profile_images/938181173779496961/1UVMBIqh_normal.jpg"
"x400134","Jeff Flake","Senate","R"," Ariz.",44," rank-and-file Republican",0.827898652878,"5.4%","x259459455","Flake for Senate","FlakeforSenate","Arizona","The official account of U.S. Senator Jeff Flake’s campaign. You can follow Jeff's personal account at @JeffFlake.",384,4029,443,3,TRUE,"2011-03-01 23:35:13","http://JeffFlake.com","http://pbs.twimg.com/profile_images/913837956292644866/afxvZQKV_normal.jpg"
"x400134","Jeff Flake","Senate","R"," Ariz.",44," rank-and-file Republican",0.827898652878,"5.4%","x16056306","Jeff Flake","JeffFlake","Mesa, AZ","Senator from Arizona",2495,452393,217,36,TRUE,"2008-08-30 17:00:58","","http://pbs.twimg.com/profile_images/3088681915/62adc90774fc399d3722e3df422994ba_normal.jpeg"
"x400052","Michael C. Burgess","House","R","Texas",44," moderate Republican leader",0.828340854745,"6.2%","x15751083","Michael Burgess, MD","michaelcburgess","Washington, DC/Lake Dallas, TX","Congressman for Texas' 26th District, M.D. (Ob/Gyn) in my former life",4951,26523,1830,117,TRUE,"2008-08-06 15:25:19","http://burgess.house.gov","http://pbs.twimg.com/profile_images/465221794/100_0726_normal.jpg"
"x412569","Scott Perry","House","R","Pa.",44," rank-and-file Republican",0.828578784561,"8.1%","x18773159","RepScottPerry","RepScottPerry","","Husband, Father of two young daughters, Small Businessman and Soldier. Congressman - 4th District (PA).",3007,13251,2698,39,TRUE,"2009-01-08 18:29:58","http://perry.house.gov","http://pbs.twimg.com/profile_images/482927605688328192/8x2iPIsW_normal.jpeg"
"x400077","Tom Cole","House","R","Okla.",45," rank-and-file Republican",0.828974027028,"5.2%","x23124635","Rep. Tom Cole","TomColeOK04","Oklahoma","Proud to represent the Fourth District of Oklahoma in the U.S. House of Representatives. Staff moderated unless signed by me. -TC",1169,17870,267,301,TRUE,"2009-03-06 21:54:25","http://www.cole.house.gov","http://pbs.twimg.com/profile_images/720636712645455872/Ho1HVPi7_normal.jpg"
"x300030","Michael D. Crapo","Senate","R"," Idaho",45," rank-and-file Republican",0.831417602877,"3.1%","x600463589","Senator Mike Crapo","MikeCrapo","Idaho & Washington, D.C.","United States Senator for the great state of Idaho.",5401,55850,692,435,TRUE,"2012-06-05 22:16:35","http://www.crapo.senate.gov","http://pbs.twimg.com/profile_images/2286763334/atyer80hkqhdwmgk73t0_normal.jpeg"
"x412564","Brad Wenstrup","House","R","Ohio",45," rank-and-file Republican",0.831915011856,"3.4%","x518644221","Brad Wenstrup","RepBradWenstrup","","US Representative for the people of Ohio's 2nd District, Physician, Army Reservist, Dad, Lifelong Ohioan",4627,17926,988,722,TRUE,"2012-03-08 16:25:14","http://wenstrup.house.gov","http://pbs.twimg.com/profile_images/378800000172004781/b7b9dc516fbf3a3a1f5bbfff3ae9aa51_normal.png"
"x412278","Brett Guthrie","House","R","Ky.",45," moderate Republican leader",0.834589302446,"2.0%","x114607567","Brett Guthrie","brettguthrie","Bowling Green, KY","Congressman serving Kentucky's 2nd District.",748,5998,231,0,TRUE,"2010-02-16 01:12:14","http://www.brettguthrie.com","http://pbs.twimg.com/profile_images/698162099/twitter_normal.jpg"
"x412278","Brett Guthrie","House","R","Ky.",45," moderate Republican leader",0.834589302446,"2.0%","x1908143071","Rep. Brett Guthrie","RepGuthrie","Kentucky's Second District","Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District",750,11213,222,147,TRUE,"2013-09-26 14:37:17","http://www.guthrie.house.gov","http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg"
"x400652","Ted Poe","House","R","Texas",45," moderate Republican leader",0.83462277408,"8.3%","x74198348","Ted Poe","JudgeTedPoe","Humble, Texas","Member of Congress, representing the second district of the great state of Texas",5140,31123,689,868,TRUE,"2009-09-14 16:40:24","http://poe.house.gov","http://pbs.twimg.com/profile_images/459598371/TP_highres_normal.jpg"
"x412405","Scott Tipton","House","R","Colo.",45," rank-and-file Republican",0.834651622596,"8.2%","x242873057","Rep. Scott Tipton","RepTipton","Cortez, CO","Proud to Represent the people of #Colorado's 3rd Congressional District. Member of @FinancialCmte, @NatResources & Vice Chairman of @westerncaucus",2602,18191,1279,86,TRUE,"2011-01-25 20:01:25","http://tipton.house.gov/","http://pbs.twimg.com/profile_images/822104905590640640/EbMRXrBe_normal.jpg"
"x412630","Ralph Abraham","House","R","La.",45," rank-and-file Republican",0.834860034235,"3.1%","x2962891515","Rep. Ralph Abraham","RepAbraham","","Proudly representing Louisiana's 5th District. Rural family physician, veteran, farmer, pilot, former veterinarian, husband, father & grandfather.",489,11771,102,59,TRUE,"2015-01-05 23:01:54","","http://pbs.twimg.com/profile_images/552239677395046402/-PHUoJ7w_normal.jpeg"
"x412400","Rick Crawford","House","R","Ark.",45," rank-and-file Republican",0.836408565556,"1.9%","x233693291","Rep Rick Crawford","RepRickCrawford","Washington, DC","Representing Arkansas's 1st District in the United States Congress. Agriculture, Intelligence, Transportation & Infrastructure Committees.",4392,15740,1032,570,TRUE,"2011-01-03 21:57:49","http://crawford.house.gov","http://pbs.twimg.com/profile_images/885545308293406720/9QPpN9cX_normal.jpg"
"x412622","Buddy Carter","House","R","Ga.",45," rank-and-file Republican",0.837199403004,"5.9%","x2973870195","Buddy Carter","RepBuddyCarter","","Proudly serving Georgia's 1st Congressional District",1288,10102,278,76,TRUE,"2015-01-12 00:33:43","https://buddycarter.house.gov/","http://pbs.twimg.com/profile_images/554437784912400384/N6PPUUz2_normal.jpeg"
"x400655","K. Michael Conaway","House","R","Texas",45," moderate Republican leader",0.837970019714,"5.2%","x295685416","Mike Conaway","ConawayTX11","","Proud to serve the 11th Congressional District of Texas. Chairman of @HouseAgNews, Member of @HASCRepublicans & #HPSCI.",766,12631,1442,44,TRUE,"2011-05-09 13:56:50","http://conaway.house.gov/","http://pbs.twimg.com/profile_images/893612447885664256/2x-kk-0h_normal.jpg"
"x412461","Steve Stivers","House","R","Ohio",46," rank-and-file Republican",0.838931641386,"8.7%","x211420609","Steve Stivers","RepSteveStivers","","Proud to represent the citizens of Ohio's 15th Congressional District.",2926,29568,938,1321,TRUE,"2010-11-03 05:57:36","http://stivers.house.gov","http://pbs.twimg.com/profile_images/552881728226750464/ELtq08Dw_normal.jpeg"
"x412568","Markwayne Mullin","House","R","Okla.",46," rank-and-file Republican",0.839112343923,"2.7%","x1060370282","Markwayne Mullin","RepMullin","Oklahoma","Father of five. Small business owner. Honored to represent Oklahoma’s conservative values in Congress. https://t.co/0jHkAECORk",2360,14440,1145,365,TRUE,"2013-01-04 12:43:55","http://www.mullin.house.gov","http://pbs.twimg.com/profile_images/936684558841532416/NA_AK7gd_normal.jpg"
"x412496","Ron Johnson","Senate","R"," Wis.",46," rank-and-file Republican",0.839784734429,"2.2%","x142332083","Ron Johnson","RonJohnsonWI","Oshkosh, Wisconsin","Oshkosh manufacturer. Citizen-legislator. Problem solver. Husband, dad & grandpa. Fisherman. Bringing #Wisconsin common sense to the U.S. Senate. #TeamRonJon",6238,12587,4746,24,TRUE,"2010-05-10 16:05:01","http://www.ronjohnsonforsenate.com","http://pbs.twimg.com/profile_images/796505585374019584/P-KeRrVh_normal.jpg"
"x412496","Ron Johnson","Senate","R"," Wis.",46," rank-and-file Republican",0.839784734429,"2.2%","x233737858","Senator Ron Johnson","SenRonJohnson","Oshkosh, WI","Chairman of the Homeland Security and Governmental Affairs Committee & the Subcommittee on Europe & Regional Security Cooperation. Tweets from Ron are signed–rj",3989,84708,374,181,TRUE,"2011-01-04 00:25:27","http://www.ronjohnson.senate.gov","http://pbs.twimg.com/profile_images/1213023547/Twitter_2_normal.jpg"
"x412411","Dennis Ross","House","R","Fla.",46," rank-and-file Republican",0.840711954241,"1.4%","x33655490","Dennis Ross","RepDennisRoss","Central Florida and Tampa Bay","Husband, Father, and Conservative Republican Congressman serving Florida's 15th Congressional District. https://t.co/IXwSnVOJw5",12987,17414,1686,54,TRUE,"2009-04-20 20:43:13","http://DennisRoss.house.gov","http://pbs.twimg.com/profile_images/565293274286391296/nj0JwWgR_normal.jpeg"
"x412570","Keith Rothfus","House","R","Pa.",46," rank-and-file Republican",0.841834160116,"3.6%","x1155212191","Keith Rothfus","KeithRothfus","","Thank you for visiting my official Twitter account. I proudly represent and serve Pennsylvania's Twelfth Congressional District.",4116,9665,490,141,TRUE,"2013-02-06 21:51:36","http://rothfus.house.gov","http://pbs.twimg.com/profile_images/3221030680/c328312ca7476a259edd6414e435fedc_normal.jpeg"
"x412469","Lou Barletta","House","R","Pa.",46," rank-and-file Republican",0.843037659791,"5.2%","x93965901","Lou Barletta","louforsenate","Hazleton, PA","I am running for the U.S. Senate to fight for Pennsylvania in Washington. Keep up to date with my campaign here.",1018,4092,1327,35,TRUE,"2009-12-01 23:07:21","http://www.loubarletta.com","http://pbs.twimg.com/profile_images/681167784567504896/U1ELaiEM_normal.jpg"
"x412469","Lou Barletta","House","R","Pa.",46," rank-and-file Republican",0.843037659791,"5.2%","x239871673","Rep. Lou Barletta","RepLouBarletta","","Proudly representing Pennsylvania's 11th Congressional District.",2688,22063,1744,308,TRUE,"2011-01-18 16:37:10","http://barletta.house.gov/","http://pbs.twimg.com/profile_images/378800000575978494/4c44fc43515e33320fa3013a5642ea97_normal.jpeg"
"x400546","John Thune","Senate","R"," S.D.",46," moderate Republican leader",0.845464945556,"1.1%","x26533227","John Thune","johnthune","South Dakota, USA","United States Senator from South Dakota",492,29453,1263,1,TRUE,"2009-03-25 16:40:28","http://www.johnthune.com","http://pbs.twimg.com/profile_images/608673841032761344/qOLOQ8Dy_normal.jpg"
"x400546","John Thune","Senate","R"," S.D.",46," moderate Republican leader",0.845464945556,"1.1%","x296361085","Senator John Thune","SenJohnThune","","U.S. Senator John Thune, South Dakota. Chairman of @SenateGOP & @SenateCommerce. Father. Husband. Avid Outdoorsman. Sports Fan.",4301,89808,321,32,TRUE,"2011-05-10 16:41:48","http://thune.senate.gov","http://pbs.twimg.com/profile_images/1347910653/JRTTwitterProfile_normal.jpg"
"x412548","Ann Wagner","House","R","Mo.",46," rank-and-file Republican",0.845896695089,"2.3%","x219010139","Ann Wagner","AnnLWagner","Ballwin, Missouri","Conservative Republican multi-tasker. Wife. Mother of three. Proud West Point Mom.",1458,4352,613,18,TRUE,"2010-11-23 18:00:37","http://www.annwagner.com","http://pbs.twimg.com/profile_images/844592621657952257/PjAiu1a8_normal.jpg"
"x412548","Ann Wagner","House","R","Mo.",46," rank-and-file Republican",0.845896695089,"2.3%","x1051446626","Ann Wagner","RepAnnWagner","Ballwin, MO","Official Twitter account for Congresswoman Ann Wagner-- proudly Representing the 2nd Congressional District of Missouri https://t.co/6TKCrqRcSw",2955,17756,2778,232,TRUE,"2013-01-01 00:01:45","http://wagner.house.gov","http://pbs.twimg.com/profile_images/949026474769645568/gtC8XH4t_normal.jpg"
"x412567","Jim Bridenstine","House","R","Okla.",46," moderate Republican follower",0.847700005724,"3.5%","x1092757885","Jim Bridenstine","RepJBridenstine","","Congressman Jim Bridenstine has the honor of serving Oklahoma's First Congressional District.",1436,22714,2750,271,TRUE,"2013-01-15 17:33:38","http://Bridenstine.House.Gov","http://pbs.twimg.com/profile_images/378800000762626692/6cfa7621ee98bce9ca610c6011676e9c_normal.jpeg"
"x412669","Mike Rounds","Senate","R"," S.D.",46," moderate Republican follower",0.848199745709,"1.4%","x2955485182","Senator Mike Rounds","SenatorRounds","Pierre, South Dakota","U.S. Senator for South Dakota",2118,17307,545,187,TRUE,"2015-01-01 20:23:49","http://rounds.senate.gov","http://pbs.twimg.com/profile_images/555794520311205888/sdPOdu4L_normal.jpeg"
"x400116","John J. Duncan Jr.","House","R","Tenn.",47," rank-and-file Republican",0.851254100836,"9.3%","x1883356866","Rep John Duncan Jr.","RepJohnDuncanJr","Knoxville, TN","Proudly serving the people of Tennessee's 2nd District in the U.S. Congress, Vice Chairman of @Transport Committee & Member of @GOPoversight.Links ≠ endorsement",675,5088,361,128,TRUE,"2013-09-19 14:50:04","http://duncan.house.gov","http://pbs.twimg.com/profile_images/871777403911245835/gN6znOd8_normal.jpg"
"x400089","John Culberson","House","R","Texas",47," moderate Republican follower",0.851617849736,"2.6%","x14904437","johnculberson","johnculberson","Houston TX/Washington DC","John Culberson: Proud father, happy husband. TX Congressman-Jeffersonian Republican. Let Texans Run Texas. Amateur astronomer, Mineral & fossil collector",3409,17325,11337,41,TRUE,"2008-05-26 02:46:17","https://twitter.com/johnculberson","http://pbs.twimg.com/profile_images/55024554/JAC_and_USS_Texas_normal.jpg"
"x400089","John Culberson","House","R","Texas",47," moderate Republican follower",0.851617849736,"2.6%","x24183358","John Culberson","CongCulberson","Houston, TX","Proud father, happy husband, Jeffersonian Republican. TX Congressman.",2654,15534,935,1077,TRUE,"2009-03-13 14:54:29","http://culberson.house.gov","http://pbs.twimg.com/profile_images/959783016/n1751723339_5337_normal.jpg"
"x412578","Roger Williams","House","R","Texas",47," rank-and-file Republican",0.852009025207,"2.9%","x1077446982","Rep. Roger Williams","RepRWilliams","Central Texas","I am honored to represent the 25th Congressional District of Texas. Member of @FinancialCmte.",3288,8746,699,531,TRUE,"2013-01-10 19:21:22","http://www.williams.house.gov","http://pbs.twimg.com/profile_images/436164065665093632/aealPAUa_normal.jpeg"
"x412596","Jason Smith","House","R","Mo.",47," rank-and-file Republican",0.852825146832,"5.3%","x1623308912","Rep. Jason Smith","RepJasonSmith","MO-08","Honored to represent the families of Missouri's 8th Congressional District in the United States House of Representatives.",2757,23746,988,109,TRUE,"2013-07-26 16:13:03","http://jasonsmith.house.gov/","http://pbs.twimg.com/profile_images/661622139779461120/sdj6vlvm_normal.jpg"
"x412623","Jody Hice","House","R","Ga.",47," rank-and-file Republican",0.855618098839,"6.4%","x2975091705","Rep. Jody Hice","CongressmanHice","Greensboro, GA; Washington, DC","I'm honored to serve Georgia's 10th Congressional District.",1903,13914,753,673,TRUE,"2015-01-12 18:48:35","http://hice.house.gov","http://pbs.twimg.com/profile_images/837089485972254720/gjZDSmk2_normal.jpg"
"x412666","David Perdue","Senate","R"," Ga.",47," moderate Republican follower",0.858270620539,"2.2%","x1397501864","David Perdue","Perduesenate","Georgia, USA","Conservative #outsider working to change Washington",1849,9738,1459,100,TRUE,"2013-05-02 15:43:16","https://perduesenate.com","http://pbs.twimg.com/profile_images/448525540337541120/melSxHLk_normal.png"
